business_id,name,address,city,latitude,longitude,stars,review_count,categories
Wq17qKvbgyPhYWwCK3ksVg,New York Pizza Express,14609 Livingston Ave,Lutz,28.0809517,-82.4301943,1.5,58,"Pizza, Restaurants"
MUHjMvqjM-84Sluv1W5-gQ,Little Caesars Pizza,8896 N 56th St,Temple Terrace,28.0313913,-82.3938571,2.5,8,"Restaurants, Pizza"
JzUFlsQh5jWG0AHD0V8pIQ,Chubby's Super Subs & Pizza,5023 Bayshore Blvd,Tampa,27.8913753993,-82.4858343601,3.5,111,"Wine Bars, Pizza, Sandwiches, Nightlife, Italian, Bars, Restaurants"
tfU_GPrbSnssFQQHnBSkPQ,Taco Bell,4703 66th Street North,Kenneth City,27.8146,-82.7283,2.0,15,"Restaurants, Tex-Mex, Tacos, Fast Food, Breakfast & Brunch, Mexican"
_gjnKJVv_99LzHLDICdxyA,Portofino Italian Ristorante,5035 34th St S,Saint Petersburg,27.721785099999998,-82.6807669,4.0,89,"Pizza, Restaurants, Food Delivery Services, Italian, Breakfast & Brunch, Food"
dfXEEXFlpHLLQV9sm-ISRg,Taco Bell,32899 US Highway 19 N,Palm Harbor,28.071059,-82.738858,3.5,16,"Restaurants, Tacos, Fast Food, Breakfast & Brunch, Mexican, Tex-Mex"
XR4xaRIXWeLyAsPzRyOj_A,Pizza Hut,13789 Walsingham Rd,Largo,27.8808178218,-82.8293242259,2.5,14,"Restaurants, Pizza, Chicken Wings, Italian, Fast Food"
3NPd2QRO5CusfJG9l94Ziw,Marco's Pizza,2397-2437 Florida Keys Ave,Tampa,27.8523103609,-82.4908540447,3.5,9,"Restaurants, Pizza"
J3g66wKek-2FTCotE7em5w,Cody's Original Roadhouse,3101 Commercial Way,Spring Hill,28.4760621,-82.6145323,3.0,128,"Steakhouses, Restaurants, Pizza, American (New), American (Traditional)"
v1clA_3XNKcU_OWdyN1jvg,Gianni's Pizza,7107 Clark St,Hudson,28.3607828,-82.6972559,4.0,43,"Pizza, Restaurants"
oAw4bvhSRfhq98cgrKsVcg,Waypoint Bar and Grill,11000 US Hwy 41 N,Palmetto,27.6130733,-82.539192,4.5,8,"Mexican, Bars, Nightlife, Pizza, Restaurants"
33SwdKTU_hhGbb0XZbElMA,Sorrento Sweets,9721 US-19,Port Richey,28.2986759,-82.7070186,4.0,78,"Event Planning & Services, Caterers, Food, Delis, Pizza, Coffee & Tea, Gelato, Restaurants, Bakeries, Italian, Desserts"
fAwxOYpFGSgUaFmmul1WPA,Pizza Hut,23118 State Road 54,Lutz,28.185233,-82.434302,3.0,17,"Restaurants, Pizza, Italian, Fast Food, Chicken Wings"
6-cxfuwufT4vhxGyjSO8fA,Empire NY Pizza,6908 Sheldon Rd,Tampa,28.012284,-82.583736,1.5,18,"Pizza, Restaurants, Food"
NJ6unjwQCbCEmurnFllnMQ,Little Caesars Pizza,6932 N Armenia Ave,Tampa,28.012011,-82.485011,2.0,7,"Pizza, Restaurants"
PRG-_3mhWa6r3pUFZVlSOQ,BrightSide Artisan Comfort Cafe,204 N Morgan St,Tampa,27.9473453,-82.455127,4.5,45,"Restaurants, Coffee & Tea, Food, Event Planning & Services, Caterers, American (Traditional), Sandwiches, Wraps, Cafes, Breakfast & Brunch, Pizza"
D-OfdznkZrOOZ6P3lqTVOQ,New York New York Pizza - Wesley Chapel,3757 Bruce B Downs Blvd,Wesley Chapel,28.211871004,-82.3543080717,4.0,136,"Specialty Food, Pizza, Soup, Restaurants, Food Delivery Services, Food"
OejxF8SqK1ETWNGV5L3v7A,Nick's Pizza & Seafood,1203 Gulf Rd,Tarpon Springs,28.1444536,-82.773836,4.0,6,"Pizza, Restaurants"
6aPXOXi8h1m58hihgi2dvw,Old Northeast Pizza,718 2nd St N,St. Petersburg,27.7797115,-82.6357531,4.0,112,"Pizza, Restaurants, Sandwiches"
sBquL4QKMhTKPL2moFF2GA,Russo's New York Pizzeria - Clearwater,2233 Gulf To Bay Blvd,Clearwater,27.9600451,-82.7443439,3.5,207,"Pizza, Sandwiches, Gluten-Free, Italian, Restaurants"
NZCkNDia4awBFHGFtEYxTQ,Pizza Hut,"3220 Lithia Pinecrest Rd, Ste 101",Valrico,27.8960051764,-82.246934,2.5,11,"Italian, Fast Food, Restaurants, Chicken Wings, Pizza"
tid_Lkl2CJhE_6OohvPFpw,More Italian Pizza Bistro,"2498 W Brandon Blvd, Ste B",Brandon,27.9428743518,-82.3242602297,3.5,103,"Pizza, Restaurants, Mediterranean, Italian, Food"
ThTnNQEhYGpgfU6hdKeuzg,Commandough's,5841 Gall Blvd,Zephyrhills,28.2424282117,-82.1874526831,4.0,72,"Chicken Wings, Pizza, Restaurants"
P5kah8pdG34g4zAcp0hS5Q,Central Pizza & Subs,6405 Central Ave,Saint Petersburg,27.7711976,-82.7247354,3.0,50,"Pizza, Food Delivery Services, Food, Restaurants"
DU2y1P_kae1S-ILZ5-VOCA,Marco's Pizza,1408 Dale Mabry Hwy,Lutz,28.1780564581,-82.4697580558,2.5,34,"Pizza, Food, Food Delivery Services, Restaurants, Chicken Wings, Salad"
snVH-T3zcUs2eBiBM82_Vw,Little Caesars Pizza,5538 Gall Blvd,Zephyrhills,28.238219,-82.183896,2.5,6,"Pizza, Restaurants"
SEMdWSX-9JzFi81YLXLWEA,Tiani's Pizza,5835 Memorial Hwy,Tampa,27.9851761,-82.5691105,2.0,88,"Restaurants, Food, Pizza"
-hKE37MKLbJRCxxrxhb01w,Marco's Pizza,5670 Fishhawk Crossing Blvd,Lithia,27.85265,-82.20521,3.0,8,"Pizza, Salad, Chicken Wings, Restaurants"
d9gvn2Nu_0qFzQLhAP9XFQ,"Doormet Gourmet Cafe, Delivery & Catering",681 Central Ave,St. Petersburg,27.771472,-82.6431855,4.0,19,"Food, Food Delivery Services, Restaurants, Pizza, Delis, Italian"
dRDQZsKOTJaYXyi0M-yFAQ,Pizza Hut,712 Cypress Village Blvd,Sun City Center,27.713283,-82.377663,1.5,54,"Pizza, Italian, Chicken Wings, Restaurants, Fast Food"
fFVi7s5-hTeBOCITsf64rA,Pizza Pie,"6464 Land OLakes Blvd, Ste U",Land O Lakes,28.2527620746,-82.4676458,4.5,24,"Salad, Restaurants, Pizza, Sandwiches, Sushi Bars"
omcMDCdPvRIB9eWXGVR6Uw,Taco Bell,3600 4th Street North,Saint Petersburg,27.804850000000002,-82.638785,2.0,41,"Restaurants, Breakfast & Brunch, Fast Food, Tex-Mex, Tacos, Mexican"
F6zk6xPTLQZFdA0hu6nLgA,Hungry Howie's Pizza & Subs,3073 18th Ave S,St. Petersburg,27.752247,-82.6747318,1.0,5,"Chicken Wings, Restaurants, Sandwiches, Pizza, Italian"
NELT8xCZvZvwWEtG1VSHaw,Pizza Hut,5897 Gall Blvd,Zephyrhills,28.2430129,-82.1890224,2.5,17,"Pizza, Restaurants, Italian, Fast Food, Chicken Wings"
BmiVxeMfn3VDQsLt2ALofw,Dunedin Vegan Deli,2340 Main St,Clearwater,28.0198643,-82.7402772,4.5,64,"Vegan, Delis, Vegetarian, Pizza, Restaurants"
tXjlSABqe84Ab8vhTedQuA,Chuck E. Cheese,14308 Dale Mabry Hwy,Tampa,28.076441,-82.507677,3.0,31,"Pizza, Indoor Playcentre, Kids Activities, Restaurants, Active Life, Arts & Entertainment, Arcades"
A2A6FaTCGKVTbQbM7mw4gw,Papa John's Pizza,1098 Overcash Drive,Dunedin,28.019726,-82.756547,2.0,23,"Restaurants, Pizza"
zH3SgWfeRYXCUTnfwLw27g,Pizza Hut,4116 Mariner Blvd,Spring Hill,28.4909212659,-82.5413635791,1.5,7,"Fast Food, Pizza, Chicken Wings, Restaurants, Italian"
SFk8o9zMiC_9Sj-Evkg_dg,Marcos Pizza,7808 Land O' Lakes Blvd,Land O' Lakes,28.271023,-82.478962,3.0,16,"Restaurants, Pizza, Italian, Food Delivery Services, Food"
gXzd2Ao9NNLqCVUOcevdYQ,Chanta European Cuisine,113 S Hyde Park Ave,Tampa,27.9450459565,-82.4640534818,4.5,87,"Hungarian, Restaurants, Pizza, German, Modern European"
wzXMSZY_WwX3QqXLCkf5sw,Westshore Pizza,11212 W Hillsborough Ave,Tampa,28.0100035988,-82.6089915319,3.0,62,"Restaurants, Pizza"
CITQpf81DQbtAgU8cMpbjQ,Marco's Pizza,811 E Brandon Blvd,Brandon,27.9372154,-82.2729296846,3.0,27,"Restaurants, Pizza"
LGR8FKHZG5IuBydYPgm7Vw,Papa John's Pizza,5000 34Th Street South,St. Petersburg,27.7227135158,-82.6786611945,2.0,13,"Pizza, Restaurants, Food"
45FJB5Xy2NXS0x8H2-McOg,BackDraughts,101 E Tarpon Ave,Tarpon Springs,28.1463339,-82.7558988,4.5,121,"Beer, Wine & Spirits, Pizza, Food, Nightlife, Bars, American (New), Restaurants"
_fH6BS3s_K40b8PGWC4QwA,Westchase Pizza and Pasta Co,13048 Race Track Rd,Tampa,28.0711816737,-82.6322882877,3.5,104,"Restaurants, Pizza, Italian"
uQMRq6rY_swnxomvq8GWkw,Hungry Howie's Pizza & Subs,14069 66th St,Largo,27.8998981,-82.7283269,3.0,21,"Sandwiches, Italian, Chicken Wings, Restaurants, Pizza"
V3mzI5RSy7wb8mec6qkigg,Manhattan Pizza & Grill,1616 E 7th Ave,Tampa,27.9603411968,-82.4411222711,2.5,9,"Sandwiches, Italian, Pizza, Restaurants"
FNZv0KeC2cv_TOsAtqtuhA,Hungry Howie's Pizza & Subs,14219 W Walsingham,Largo (Walsingham),27.880724999999998,-82.835591,3.5,15,"Pizza, Salad, Sandwiches, Chicken Wings, Italian, Restaurants"
rz325HFuVeo1qZgrnFw8YA,Bruno's Pizza Pie,2301 E Fletcher Ave,Tampa,28.0689542,-82.4320887,4.0,58,"Restaurants, Pizza"
3tMMCXrwxxkd-DNsCPekJw,Taco Bell,10749 Park Blvd,Seminole,27.8399702512,-82.7889196202,3.0,29,"Mexican, Fast Food, Tacos, Restaurants, Breakfast & Brunch, Tex-Mex"
MQ4ar43kw8j8BTj_mOtc_g,Justin’s Pizza,6913 US-301,Riverview,27.8807662,-82.3268073,4.0,69,"Pizza, Restaurants"
YgppXEDVZvx9i02ExwN48Q,Pieology Pizzeria,11165 Park Blvd N,Seminole,27.84103943,-82.79376172,4.0,102,"Vegan, Fast Food, Restaurants, Pizza, Gluten-Free"
8IL6kx8Upkm6GQ3X7TpyBQ,Scotty's Pizzeria,10614 Devco Dr,Port Richey,28.3113828,-82.6988686,3.5,29,"Restaurants, Pizza, Sandwiches, Salad"
pA-bRSE9Iiygp2g254umUA,Blackjack Pizza & Salads,3692 W Gandy Blvd,Tampa,27.8928942,-82.505976,3.5,68,"Salad, Italian, Chicken Wings, Restaurants, Pizza, Food, Desserts"
GnLZjDwvuvMa2LdfJxN2Xg,New York New York Pizza,4100 George J Bean Pkwy,Tampa,27.976144,-82.532063,2.0,9,"Restaurants, Pizza"
QqDnXxjNjpDGOU19A_IlMw,Hungry Howie's Pizza & Subs,21222 Mariner Pl,Lutz,28.1906539658,-82.4652671037,2.5,14,"Sandwiches, Restaurants, Pizza, Chicken Wings, Italian"
EbsPMlEkZDeHlBUaH1TrYQ,Pie12 Napoletana Coal Fired Pizzeria,12955 Walsingham Rd,Largo,27.88176,-82.818107,5.0,80,"Pizza, Restaurants, Salad, Italian"
I-_INTauk4ua69LcBCWk8A,Taco Bell,9211 4th St North,Saint Petersburg,27.856127,-82.638667,2.0,26,"Food, Breakfast & Brunch, Tex-Mex, Restaurants, Mexican, Tacos, Fast Food"
oMi9d1wPQpLj_3n8ZzfCRQ,Domino's Pizza,10052 Cross Creek Blvd,Tampa,28.142999421,-82.3264048025,3.0,22,"Restaurants, Sandwiches, Chicken Wings, Pizza"
M8OP5Jc6CsuP2z32lOlNbQ,Westshore Pizza - New Tampa,18045 Highwoods Preserve Pkwy,Tampa,28.1321387,-82.3658784,3.0,37,"Chicken Wings, Salad, Restaurants, Pizza, Cheesesteaks"
1T16cC3aNYzjv-BvptidJA,Pizza Hut,"16210 State Road 54, Ste E200",Odessa,28.1870382378,-82.5469833612,2.5,12,"Italian, Pizza, Restaurants, Fast Food, Chicken Wings"
NN_g-DR6NfhUWSiwmVd6Ow,Taco Bell,5406 County Rd 581,Wesley Chapel,28.23469,-82.35007,2.0,24,"Tacos, Mexican, Restaurants, Tex-Mex, Breakfast & Brunch, Fast Food"
Rqx89S3HN3-_Pb8rpskQiQ,Pizza Hut,1421 34th St N,Saint Petersburg,27.7857403511,-82.6788850913,1.5,17,"Restaurants, Chicken Wings, Pizza, Fast Food, Italian"
IILO168pojGf6XbsptGaKw,Slice Masters NY Pizzeria,4538 W Village Dr,Tampa,28.0728436,-82.5222071,4.0,88,"Pizza, Restaurants, Italian"
BCrBameEpb9bBWLTZKEdng,Taco Bell,10795 State Road 54,New Port Richey,28.1937110745,-82.6353524253,3.5,9,"Tacos, Tex-Mex, Restaurants, Breakfast & Brunch, Mexican, Fast Food"
za3ji55jTAEKdLdB3pkUEA,Pajano's Pizza and Subs,1305 Gulf Blvd,Indian Rocks Beach,27.8960926,-82.8485196,4.0,85,"Restaurants, Pizza, Sandwiches"
Q21axs8rsokhMolNdctqpg,Westshore Pizza,1346 Tampa Rd,Palm Harbor,28.0672026,-82.7631193,2.5,41,"Pizza, Restaurants"
cfCXN9q7mAuSBshWHU0uYQ,Little Caesar's Pizza,2607 Thonotosassa Rd,Plant City,28.0244309,-82.1508404,3.5,5,"Pizza, Restaurants, Italian"
KvPmdEqE9PYrU88qP5MIwA,Vito Pizza,8216 State Rd 52,Hudson,28.3292815075,-82.6787118528,3.0,7,"Pizza, Restaurants"
deKRCllWptCpA8JpyHOUOg,Alpha Pizza House,1312 Apollo Beach Blvd,Apollo Beach,27.7821928,-82.4236504,3.5,73,"Pizza, Restaurants"
O265cxdyZFfUiGd0Fy2CtA,Pizza Pino,5529 S 78th St,Tampa,27.898468,-82.3686617,3.0,11,"Food, Pizza, Restaurants"
NewpaA0wnLXOuEwtL5aXlg,Domino's Pizza,6488 Ridge Rd,Port Richey,28.2800222,-82.7077147,4.0,17,"Chicken Wings, Restaurants, Pizza, Sandwiches"
WBNXD-J4Ju-gT8N1vsLVTQ,Pizza Hut,17420 N Highway 41,Lutz,28.1236428415,-82.463383,1.5,9,"Restaurants, Pizza, Chicken Wings, Italian, Fast Food"
MnF2lizvn6SKnyR4gZstog,Pizza Hut,16224 Bayberry Glen Dr,Lithia,27.853572,-82.211291,3.0,9,"Restaurants, Pizza, Fast Food, Chicken Wings"
EugP1H9WF04ClGhY83848A,Cappy's Pizza,6260 Winthrop Town Center Ave,Riverview,27.8929874177,-82.3177671432,4.5,216,"Italian, Restaurants, Pizza"
h2S_6llTHGwD_OEoxTZXjA,Westshore Pizza,3327 Lithia Pinecrest Rd,Valrico,27.894737533,-82.2452648606,2.5,19,"Food, Restaurants, Pizza, Italian"
fLoe23ZHI1SopB1GH_xEjA,Little Caesar's Pizza,9854 Us Hwy 301 S,Riverview,27.8560588236,-82.3261098253,2.0,17,"Restaurants, Pizza"
Zv8T58AxGbNk8MZ1wdjFsQ,Villa,517 Brandon Town Center Mall,Brandon,27.932442163,-82.3251174,2.0,5,"Italian, Restaurants, Pizza"
aZF7h8tFBnRCJc1f6gUm9w,Foxy's Cafe,160 107th Ave,Treasure Island,27.7701871,-82.767844,4.0,178,"Breakfast & Brunch, Restaurants, Burgers, Pizza"
A8y3GLvov24ZvhrBlUk_hA,BJ's Restaurant & Brewhouse,8002 Citrus Park Town Ctr,Citrus Park,28.0657873955,-82.5708636795,3.5,291,"Food, American (New), Restaurants, Pizza, Breweries"
om9K3nwOB7B-bBP8rAP-PQ,Gershys Cafe & Pastry,"4500 140th Ave N, Ste 107",Clearwater,27.8979686,-82.6957179,5.0,42,"Food, Bakeries, Sandwiches, Pizza, Breakfast & Brunch, Restaurants, Patisserie/Cake Shop, Desserts"
GWulYrnYxp6QgVWiN6xMHA,Pizza Hut,9099 4th St N,Saint Petersburg,27.8547369,-82.638321,2.5,25,"Pizza, Chicken Wings, Restaurants, Italian, Fast Food"
998PnfT0eWDMyJjtBhmRxA,Taco Bell,2201 State Road 60 E,Valrico,27.9378,-82.2498,2.0,17,"Restaurants, Breakfast & Brunch, Tacos, Mexican, Tex-Mex, Fast Food"
_8uqfnMGPK0YHO1qc6c7vQ,Pizza Haven,122 E Brandon Blvd,Brandon,27.9386606155,-82.2847137998,4.5,87,"Restaurants, Pizza"
d0CuJ-aWMTbozTb4fKxU_g,Boardwalk Pizza and Gyros,"2547 Countryside Blvd, Ste 1",Clearwater,28.012635,-82.732173,4.0,121,"Food, Sandwiches, Restaurants, Pizza"
Bk6uzC83wbmCHm2i5Uz8OA,The Nona Slice House,997 Main St,Safety Harbor,27.9909165,-82.6976582,4.5,196,"Restaurants, Pizza"
FaPv78tmIKDhDxdos_KbZg,Gigi's Italian Restaurant,4399 Gulf Blvd,St. Pete Beach,27.718519,-82.7390560614,3.0,163,"Restaurants, Pizza, Italian"
LSS1QAf4tHNq659RnYtmoA,Taco Bell,11140 Springhill Blvd,Spring Hill,28.461533,-82.538889,2.5,18,"Mexican, Fast Food, Breakfast & Brunch, Restaurants, Tacos, Tex-Mex"
cSg9-3x4BHfkbRxW8ps9-g,Hungry Howie's Pizza & Subs,4690 49th St N,St. Petersburg,27.8144013,-82.7002645,3.0,8,"Sandwiches, Restaurants, Chicken Wings, Pizza, Italian"
r5NnhGWX0qjrWBvH-65gOA,Tony's Pizza,533 Central Ave,Saint Petersburg,27.7713359843,-82.6408640295,3.5,94,"Italian, Pizza, Restaurants, Food Delivery Services, Food"
_HJ2Cu0NKlP9t3pSdi9DuQ,Old Manhattan Pizza,1616 E 7th Ave,Tampa,27.9605345,-82.4411333,2.5,15,"Italian, Pizza, Restaurants"
REJ5UMeKH0Ylkf7Ym1rXMA,Hawkeye's New York Style Pizza,14835 N Florida Ave,Tampa,28.0837736,-82.4591233,4.5,54,"Restaurants, Italian, Sandwiches, Burgers, Pizza, Chicken Wings, Salad"
373ZBNDhS4PJ6WF0JU6R7w,Domino's Pizza,"5811 Memorial Hwy, Ste 101",Tampa,27.983837,-82.5676873,3.0,21,"Restaurants, Chicken Wings, Sandwiches, Pizza"
QkY0yaqfLe18MVa_aG325A,Taco Bell,1605 W. Kennedy Boulevard,Tampa,27.94483,-82.47565,1.5,45,"Tex-Mex, Fast Food, Restaurants, Tacos, Mexican"
ifEZvKJ7PA6zGRzMEgOdIQ,Westshore Pizza,2926 Little Rd,Trinity,28.202644,-82.665745,2.0,27,"Pizza, Restaurants"
tS62rkLMcuJcFpuYx8AefA,Joto's Pizza - Belcher,9119 Belcher Rd,Pinellas Park,27.8555018,-82.7362736,4.0,29,"Restaurants, Pizza, Food Delivery Services, Food, Wraps, Italian"
TnYCceceDuPeMc_MTHPZRQ,Marinas Pizza & Pasta,12121 W Linebaugh Ave,Tampa,28.05691,-82.624301,4.0,100,"Restaurants, Pizza, Sandwiches, Italian"
Aeoxw5AuI_yi0YWFtLlaVQ,Papa John's Pizza,"5130 S Dale Mabry Hwy, Ste 103",Tampa,27.8904840455,-82.5060708023,3.5,15,"Restaurants, Pizza"
0Ly-XEglgcSQttscS6L3-Q,Taco Bell,17884 Aprile Dr,Lutz,28.1954104,-82.5204651,2.0,14,"Breakfast & Brunch, Fast Food, Restaurants, Mexican, Tex-Mex, Tacos"
e_kerHAo9xIsGBLzZN7ZeQ,Pizza Hut,"8944 SR 52, Ste 109",Hudson,28.3295986459,-82.6669655177,2.5,11,"Chicken Wings, Pizza, Restaurants, Italian, Fast Food"
7zKktyerG21XszoaaH_MkA,Original Pizza,10661 Gulf Blvd,Treasure Island,27.7687804,-82.7687333,4.0,92,"Pizza, Restaurants"
XtWvhDhnrq-Sb7WVhHKu-w,Little Caesars,3463 4th St N,Saint Petersburg,27.8037864,-82.638423,2.5,16,"Restaurants, Pizza"
iJIcyuQKXQWbUzLNXILlRw,Marco's Pizza,810 S Missouri Ave,Clearwater,27.95675,-82.78804,3.0,25,"Restaurants, Italian, Pizza"
Sg2P_sPLu4qzDjW8PTyVDA,Hungry Howie's Pizza & Subs,208 N Alexander St,Plant City,28.0155519,-82.1374719,3.0,20,"Chicken Wings, Sandwiches, Pizza, Italian, Restaurants"
1l5_ojtsLrDwK_VoS8mb8w,Pizza Hut,3829 US Hwy 301 S,Riverview,27.9141406,-82.3500529,2.0,30,"Pizza, Restaurants, Chicken Wings, Fast Food, Italian"
4yjaqNoc3fdzbTaFh8ULaw,Monty's Pizza,2170 Nursery Rd,Clearwater,27.942483,-82.747147,4.0,74,"Pizza, Italian, Restaurants"
Yn25-9GA_5vc223Azg25uQ,Nick's Pizzaria and Wings,1707 James L Redman Pkwy,Plant City,27.9979018,-82.1228654,4.0,56,"Italian, Pizza, Burgers, Restaurants, Cheesesteaks"
lJ59yy1n1CHztMN6DsXBQA,Fabrica Pizza,101 7th St S,Saint Petersburg,27.7701326262,-82.6433905283,4.5,114,"Restaurants, Salad, Pizza, Italian"
7SsGMebYi3tq2CPM7cW6uQ,Hampton Station,5921 N Nebraska Ave,Tampa,28.001226,-82.4508954,4.0,140,"Restaurants, Food, Nightlife, Beer, Wine & Spirits, Bars, Beer Gardens, Pizza, Breweries, Salad, Chicken Wings, Beer Bar"
JNm3kHc7Ap2HtMA2-UXJug,Gino's NY Style Pizza,35977 US Hwy 19 N,Palm Harbor,28.0994465,-82.7395135,4.0,82,"Restaurants, Pizza, Seafood, Italian"
FTnY5qY1ftgODV0gGYbI6w,Tampa Pizza Company,777 N Ashley Dr,Tampa,27.9497748753,-82.4600632251,4.0,289,"Pizza, Restaurants, Vegetarian, Gluten-Free"
ZV6G_fmQL2U-pgY7sggWFQ,Three Brothers Pizza Express,10007 W Hillsborough Ave,Town 'n' Country,28.0035459,-82.5961204,4.5,16,"Pizza, Gluten-Free, Chicken Wings, Salad, Restaurants"
WcqvVu6NSNN2V8WB1Za5fw,"We, The Pizza","301 S Gulfview Blvd, Ste 101",Clearwater,27.9735557,-82.8288868,4.0,65,"Italian, Sandwiches, Chicken Wings, Pizza, Restaurants"
D6vNEy_s9yI0Gswi_Ec7mA,St Angelos Pizza And Wings,4051 Madison St,New Port Richey,28.2186329,-82.716336,3.5,34,"Pizza, Chicken Wings, Restaurants, Salad"
Zh67dEG2laqjj7aEHzaIOA,Domino's,17764 Aprile Dr,Lutz,28.1954919113,-82.5227285909,3.5,10,"Pizza, Restaurants"
KftsSJhTvpNAZlWRoLxr8Q,New York New York Pizza ,11367 Big Bend Rd,Riverview,27.7913537,-82.3167134,3.5,150,"Pizza, Restaurants, Sandwiches, Burgers"
GZ4t2CGxejHq-qcDFW3EJQ,Brickhouse Pizza,1135 Missouri Ave N,Largo,27.926664,-82.789155,4.0,46,"Pizza, Food, Restaurants, Food Delivery Services"
xjPYFtA-EUbSUh-ChMTeCg,Oronzo,1120 Gramercy Ln D-200,Tampa Bay,27.9535398443,-82.503416,4.0,17,"Nightlife, Salad, Pizza, Bars, Italian, Restaurants"
lFxPP7RKBqLf8B-DyM5Ulw,Jimmy's Neighborhood Restaurant,1203 Gulf Rd,Tarpon Springs,28.1444536,-82.773836,4.5,88,"Sandwiches, Pizza, Restaurants, Seafood"
7x-ASWJKfl7QKkrXscuuBw,Pizza Hut,1727 W Fletcher Ave,Tampa,28.0697384,-82.476529,1.5,7,"Pizza, Fast Food, Chicken Wings, Italian, Restaurants"
bQukaL5zTFAYMzPm7BqwnQ,Papa John's Pizza,8747 West Waters Avenue,Tampa,28.0263577,-82.5821219,3.5,16,"Pizza, Restaurants"
JVIitv_Mvk0cKZmqjIh7Gg,Earl of Sandwich,5004 4th St N,St. Petersburg,27.8179507,-82.6391400397,3.0,77,"Salad, Sandwiches, Restaurants, Food, Event Planning & Services, Wraps, Pizza, Caterers, Food Delivery Services, American (Traditional)"
gZBThfg7bMdSL_gKzXTVQA,Villaggio,102 Flagship Dr,Lutz,28.1392225,-82.4623711,4.0,239,"Pizza, Bars, Nightlife, Restaurants, Wine Bars, Italian"
201UaKaEfKv_o3wSCthKpw,Best NY Pizza,27429 Wesley Chapel Blvd,Wesley Chapel,28.2388505843,-82.3619918897,3.0,84,"Restaurants, Italian, Pizza"
yAugIjWGpALOOQ8gfgm4dw,Joey’s New York Pizzeria & Italian Restaurant,1312 Seven Springs Blvd,Trinity,28.1781416,-82.6972498,3.0,17,"Sardinian, Italian, Salad, Pizza, Restaurants"
j-MkCPr15ndZ0HGEzF2Q_A,Stefano,10203 US-92,Tampa,27.9958499575,-82.3320059851,4.5,6,"Restaurants, Pizza, American (Traditional), Greek"
RBgiYE3mDcOAhZNsrmkbSA,Esposito's Espo Pizza,2803 James L Redman Pkwy,Plant City,27.985024997,-82.1223354454,4.0,78,"Pizza, Italian, Salad, Restaurants"
5JALyrPLmMkJ97FVxiOApw,Gianni's NY Pizza,936 58th St N,St. Petersburg,27.7821668297,-82.7138402307,4.5,286,"Restaurants, Pizza, Chicken Wings, Italian, Sandwiches"
MQTmbnhlbQeUX8MoeeBpkw,Hungry Howie's,"6328 Park Blvd, Ste 2",Pinellas Park,27.8386782,-82.722951,2.0,15,"Chicken Wings, Restaurants, Desserts, Pizza, Sandwiches, Italian, Food"
5aZjdqba-zJjb41SBc41BA,Bay Pizza & Dinners,14609 Livingston Ave,Lutz,28.0809517,-82.4301943,1.5,92,"Restaurants, Pizza"
mHzTDjMxRPiWtuzEn3xOpg,Alfonso's Pizzeria,14942 N Florida Ave,Tampa,28.086680838,-82.460234,4.0,93,"Sandwiches, Restaurants, Pizza"
jzQXlkbkespQXftkB3vokg,Papa John's Pizza,14861 North Dale Mabry Highway,Tampa,28.0841526,-82.5039957,4.0,7,"Pizza, Restaurants"
vWUFFXLxoJJz99mWXTkbeg,Jet's Pizza,9649 Bay Pines Blvd,St. Petersburg,27.8148318,-82.7731193,3.5,45,"Pizza, Italian, Salad, Food, Food Delivery Services, Sandwiches, Restaurants"
F6kN4B8QCLXlv6chSQKTIg,Domino's Pizza,5830 9th Ave N,St Petersburg,27.7805197,-82.7129844,3.0,31,"Pizza, Restaurants, Sandwiches, Chicken Wings"
TOiaJJqS2fvNRj0MLfQ7EA,Domino's Pizza,2245 Nursery Rd,Clearwater,27.941756,-82.744097,2.5,17,"Sandwiches, Pizza, Restaurants, Chicken Wings"
0CrEQpPKHfmjVodZeyL7IA,Paul's Chicago Pizza,"1500 N McMullen Booth Rd, Ste A-11",Clearwater,27.9800728579,-82.7098178579,4.0,265,"Pizza, Sandwiches, Restaurants, Italian"
Gc4xXtm5VxxX3CLBKdMmTg,Joey's New York Pizza and Italian Restaurant,9830 Little Rd,New Port Richey,28.2978231,-82.6708875,4.0,149,"Pizza, Italian, Food, Restaurants"
mp9kugFxWXe3ili4prs3Pw,Original Pizza II,6175 Park Blvd,Pinellas Park,27.8396139,-82.719561,4.5,40,"Pizza, Restaurants, Cheesesteaks, Italian"
hPX5nmOX1Qk3EMj5BzKUcA,Papa John's Pizza,9307 North 56Th Street,Temple Terrace,28.0346105,-82.3928247,3.0,9,"Restaurants, Pizza"
nU-zF9XbQehltHoi_LwWRw,Brio Italian Grille,2223 N Westshore Blvd,Tampa,27.965457999999998,-82.520462,4.0,434,"Italian, Restaurants, Bars, Nightlife, Pizza, Cocktail Bars"
fRZtiVd-diDWZ7drxaxOug,Anthony's Coal Fired Pizza,2532 N McMullen Booth Rd,Clearwater,28.0135782,-82.709883,4.0,227,"Restaurants, Food, Pizza, Chicken Wings, Italian"
GLQ_ZDmYxLuiWoFH4BoTTw,Papa John's Pizza,14917 Bruce B Downs Boulevard,Tampa,28.0828495,-82.4121048,3.5,21,"Pizza, Restaurants"
